mileage,make,model,fuel,gear,offerType,price,hp,year
29377,Volkswagen,Polo,Diesel,Manual,Used,15675,95,2019
9000,Ford,EcoSport,Gasoline,Manual,Used,15700,125,2019
20459,Volkswagen,up!,Electric,Automatic,Used,15975,83,2019
11026,SEAT,Leon,Gasoline,Manual,Used,15980,116,2019
13680,Toyota,Yaris,Electric/Gasoline,Automatic,Used,15980,101,2019
21230,MINI,Cooper Clubman,Gasoline,Manual,Used,16290,136,2019
19279,SEAT,Arona,Gasoline,Manual,Used,16440,116,2019
37350,SEAT,Arona,Gasoline,Manual,Used,16440,116,2019
8600,Ford,Fiesta,Gasoline,Automatic,Used,16500,101,2019
12,Hyundai,Kona,Electric/Gasoline,Manual,Pre-registered,26770,141,2020
7220,Hyundai,Kona,Gasoline,Automatic,Used,26890,177,2020
12968,Volkswagen,T-Roc,Gasoline,Automatic,Used,26940,150,2020
16359,Ford,Focus,Gasoline,Automatic,Employee's car,26949,150,2020
20800,Ford,Mondeo,Gasoline,Automatic,Employee's car,26950,140,2020
6500,Hyundai,Kona,Gasoline,Automatic,Pre-registered,26950,141,2020
6000,Opel,Ampera,Electric,Automatic,Used,26950,204,2020
18399,Toyota,Corolla,Electric/Gasoline,Automatic,Employee's car,26979,184,2020
16988,Volkswagen,Tiguan,Diesel,Manual,Employee's car,26980,150,2020
8000,Volkswagen,Golf,Gasoline,Automatic,Demonstration,26980,150,2020
13500,Kia,ProCeed / pro_cee'd,Gasoline,Automatic,Demonstration,26990,204,2020
3200,Hyundai,Kona,Gasoline,Automatic,Used,26990,141,2020
12,Hyundai,Kona,Electric/Gasoline,Manual,Pre-registered,26990,141,2020
5745,Ford,Mondeo,Electric/Gasoline,Automatic,Used,26990,140,2020
1905,Ford,Kuga,Diesel,Automatic,Employee's car,26999,120,2020
10,Hyundai,Ioniq,Electric,Automatic,Demonstration,27350,120,2020
10,Ford,Kuga,Gasoline,Manual,Used,27450,150,2020
17533,Volkswagen,Touran,Diesel,Automatic,Used,27480,150,2020
10,Nissan,X-Trail,Diesel,Automatic,Pre-registered,27480,150,2020
29600,Skoda,Karoq,Gasoline,Automatic,Used,27499,150,2020
25,Ford,Fiesta,Gasoline,Manual,Pre-registered,27990,200,2021
5,Toyota,Corolla,Electric/Gasoline,Automatic,Pre-registered,28165,184,2021
0,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,28200,150,2021
9,Toyota,Corolla,Electric/Gasoline,Automatic,Pre-registered,28775,184,2021
9,Kia,Ceed / cee'd,Gasoline,Automatic,Pre-registered,28793,204,2021
10,SEAT,Ateca,Gasoline,Automatic,Pre-registered,28880,150,2021
10,Skoda,Karoq,Gasoline,Automatic,Pre-registered,28920,150,2021
10,SEAT,Ateca,Gasoline,Automatic,Pre-registered,29480,150,2021
3500,Mazda,MX-5,Gasoline,Manual,Demonstration,29990,184,2021
4500,Kia,ProCeed / pro_cee'd,Diesel,Automatic,Demonstration,30799,136,2021
15,Hyundai,i30,Diesel,Automatic,Pre-registered,30990,136,2021
0,Hyundai,i30,Gasoline,Automatic,Pre-registered,30990,159,2021
9,Kia,ProCeed / pro_cee'd,Gasoline,Automatic,Pre-registered,31223,204,2021
15,Renault,Talisman,Gasoline,Automatic,Pre-registered,31867,224,2021
10,Citroen,Spacetourer,Diesel,Manual,Pre-registered,31877,150,2021
10,Citroen,Jumpy,Diesel,Manual,Pre-registered,32947,150,2021
9,Kia,ProCeed / pro_cee'd,Gasoline,Automatic,Pre-registered,33063,204,2021
10,Skoda,Octavia,Gasoline,Automatic,Pre-registered,33980,245,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,33999,230,2021
10,Skoda,Octavia,Gasoline,Automatic,Pre-registered,34100,245,2021
99708,Nissan,Micra,Gasoline,Manual,Used,4999,80,2011
108000,Skoda,Fabia,Gasoline,Manual,Used,4999,86,2011
195000,Peugeot,5008,Diesel,Manual,Used,4999,111,2011
141000,Opel,Zafira,Diesel,Manual,Used,4999,125,2011
146500,Ford,Focus,Diesel,Manual,Used,4999,109,2011
261000,SEAT,Exeo,Diesel,Manual,Used,4999,143,2011
167987,Opel,Astra,Gasoline,Manual,Used,4999,140,2011
160000,Peugeot,308,Gasoline,Automatic,Used,4999,120,2011
117000,Citroen,DS3,Gasoline,Manual,Used,5000,120,2011
85000,Hyundai,iX20,Gasoline,Manual,Used,5000,90,2011
201953,Volkswagen,Golf Variant,Diesel,Manual,Used,5000,105,2011
225000,Citroen,C4,Diesel,Automatic,Used,5000,140,2011
225000,Citroen,Grand C4 Picasso,Diesel,Manual,Used,5000,111,2011
225000,Citroen,Grand C4 Picasso,Diesel,Manual,Used,5000,111,2011
113000,Hyundai,i30,Diesel,Manual,Used,5000,90,2011
215000,Volkswagen,Touran,CNG,Automatic,Used,5050,150,2011
124000,Opel,Meriva,Diesel,Manual,Used,5050,95,2011
79000,Opel,Corsa,Gasoline,Manual,Used,5090,87,2011
111087,Hyundai,iX20,LPG,Manual,Used,5100,90,2011
159511,Volkswagen,Golf,Gasoline,Manual,Used,5100,86,2011
133350,Suzuki,Swift,Gasoline,Manual,Used,5675,94,2012
255000,Opel,Insignia,Diesel,Manual,Used,5700,194,2012
104000,SEAT,Ibiza,Gasoline,Manual,Used,5700,105,2012
330000,Nissan,X-Trail,Diesel,Manual,Used,5700,150,2012
163800,Chevrolet,Cruze,LPG,Manual,Used,5700,141,2012
163000,Renault,Grand Scenic,Diesel,Manual,Used,5710,131,2012
198000,Volkswagen,Golf,Diesel,Manual,Used,5750,105,2012
137000,Kia,Ceed / cee'd,Gasoline,Manual,Used,5750,90,2012
110000,Opel,Astra,Gasoline,Manual,Used,5750,101,2012
124000,Renault,Megane,Diesel,Manual,Used,5750,106,2012
162680,Skoda,Octavia,Diesel,Manual,Used,5750,105,2012
180000,Opel,Astra,Diesel,Manual,Used,5750,165,2012
222295,Ford,Focus,Diesel,Manual,Used,5750,140,2012
96137,Ford,Focus,Diesel,Manual,Used,5780,95,2012
79850,Opel,Corsa,Gasoline,Manual,Used,5790,69,2012
76500,Citroen,C3,Gasoline,Manual,Used,5795,73,2012
84000,Renault,Clio,Gasoline,Manual,Used,5799,128,2012
64000,Dacia,Duster,Gasoline,Manual,Used,5799,105,2012
100000,Opel,Corsa,Gasoline,Manual,Used,5799,101,2012
58000,Toyota,Aygo,Gasoline,Manual,Used,5800,68,2012
74000,Renault,Kangoo,Gasoline,Manual,Used,6450,106,2013
142844,SEAT,Leon,Gasoline,Manual,Used,6450,105,2013
145631,Skoda,Roomster,Gasoline,Manual,Used,6480,86,2013
72709,Ford,Fiesta,Gasoline,Manual,Used,6480,82,2013
134000,Volkswagen,Golf Plus,Gasoline,Manual,Used,6490,86,2013
88000,Hyundai,i30,Gasoline,Manual,Used,6490,99,2013
101086,SEAT,Ibiza,Gasoline,Manual,Used,6490,86,2013
80300,Mazda,2,Gasoline,Manual,Used,6490,84,2013
78000,Toyota,iQ,Gasoline,Manual,Used,6490,68,2013
173500,Volkswagen,Caddy,Diesel,Manual,Used,6499,102,2013
168455,SEAT,Leon,Gasoline,Manual,Used,6499,105,2013
162689,Kia,Rio,Gasoline,Manual,Used,6499,86,2013
106415,Volkswagen,Golf,Gasoline,Manual,Used,6499,86,2013
43725,Ford,Ka/Ka+,Gasoline,Manual,Used,6499,69,2013
112000,Ford,Focus,Gasoline,Manual,Used,6499,125,2013
99300,Mazda,2,Gasoline,Manual,Used,6500,84,2013
69000,smart,forTwo,Gasoline,Automatic,Used,6500,71,2013
124600,Ford,Fiesta,Gasoline,Manual,Used,6500,82,2013
100000,Renault,Kangoo,Gasoline,Manual,Used,6600,106,2013
114000,Renault,Megane,Gasoline,Manual,Used,6650,116,2013
83992,Opel,Corsa,Gasoline,Manual,Used,6950,101,2014
68000,Opel,Corsa,Gasoline,Manual,Used,6950,87,2014
195000,Hyundai,i30,Diesel,Manual,Used,6950,110,2014
79152,Skoda,Fabia,Diesel,Manual,Used,6950,75,2014
68000,Hyundai,i30,Diesel,Manual,Used,6950,90,2014
39179,Skoda,Fabia,Gasoline,Manual,Used,6979,86,2014
67000,Kia,Rio,Gasoline,Manual,Used,6980,86,2014
18831,Kia,Picanto,Gasoline,Manual,Used,6980,69,2014
72606,Dacia,Logan,LPG,Manual,Used,6980,84,2014
112294,Toyota,Yaris,Gasoline,Manual,Used,6980,69,2014
79300,Hyundai,i10,Gasoline,Manual,Used,6990,87,2014
91000,Volkswagen,Polo,Gasoline,Manual,Used,6990,75,2014
78850,Ford,Fiesta,Gasoline,Manual,Used,6990,80,2014
47123,Toyota,Yaris,Gasoline,Manual,Used,6990,69,2014
72310,SEAT,Toledo,Gasoline,Manual,Used,6990,86,2014
32886,Opel,Corsa,Gasoline,Manual,Used,6990,87,2014
100000,SEAT,Ibiza,Diesel,Manual,Used,6990,105,2014
7250,Opel,Corsa,Gasoline,Manual,Used,6990,69,2014
37000,Suzuki,Swift,Gasoline,Manual,Used,6990,94,2014
138994,Fiat,500L,Diesel,Manual,Used,6995,105,2014
80150,Toyota,Yaris,Gasoline,Manual,Used,7490,69,2015
19666,Volkswagen,up!,Gasoline,Manual,Used,7490,60,2015
62000,Toyota,Aygo,Gasoline,Manual,Used,7490,69,2015
86000,SEAT,Ibiza,Gasoline,Manual,Used,7490,105,2015
75100,smart,forFour,Gasoline,Manual,Used,7490,71,2015
121900,Hyundai,i30,Diesel,Manual,Used,7499,110,2015
56500,Nissan,Micra,Gasoline,Automatic,Used,7500,98,2015
58000,Fiat,500,Gasoline,Manual,Used,7500,69,2015
67000,Ford,Fiesta,Gasoline,Manual,Used,7500,82,2015
56937,Fiat,500C,Gasoline,Manual,Used,7500,69,2015
30000,Volkswagen,up!,Gasoline,Manual,Used,7500,60,2015
55000,Opel,Corsa,Gasoline,Manual,Used,7500,90,2015
54630,Nissan,Note,Gasoline,Manual,Used,7500,80,2015
37000,Fiat,500C,Gasoline,Manual,Used,7500,69,2015
103000,Opel,Adam,Gasoline,Manual,Used,7500,87,2015
69120,Dacia,Sandero,Gasoline,Manual,Used,7550,90,2015
46587,Opel,Corsa,-/- (Fuel),Manual,Used,7555,,2015
66000,Skoda,Fabia,Gasoline,Manual,Used,7590,75,2015
37400,smart,forFour,Gasoline,Manual,Used,7599,71,2015
64350,Toyota,Aygo,Gasoline,Manual,Used,6990,69,2016
60100,Toyota,Aygo,Gasoline,Manual,Used,6990,69,2016
115335,Citroen,C3,Gasoline,Manual,Used,6990,82,2016
19552,Volkswagen,up!,Gasoline,Manual,Used,6990,60,2016
43600,smart,forTwo,Gasoline,Manual,Used,6990,71,2016
125000,Opel,Corsa,Diesel,Manual,Used,6999,75,2016
34980,Hyundai,i10,Gasoline,Manual,Used,6999,87,2016
77100,SEAT,Ibiza,Gasoline,Manual,Used,6999,75,2016
65300,Peugeot,108,Gasoline,Manual,Used,6999,82,2016
33000,Peugeot,208,Gasoline,Manual,Used,6999,68,2016
69000,Opel,Corsa,Gasoline,Manual,Used,6999,90,2016
81961,Toyota,Aygo,Gasoline,Manual,Used,6999,69,2016
41800,Nissan,Note,Gasoline,Manual,Used,7000,80,2016
25500,Volkswagen,up!,Gasoline,Manual,Used,7190,60,2016
20300,Kia,Picanto,Gasoline,Manual,Used,7199,86,2016
41473,Peugeot,208,Gasoline,Manual,Used,7199,68,2016
31199,Skoda,Fabia,Gasoline,Manual,Used,7200,60,2016
57635,Volkswagen,up!,Gasoline,Manual,Used,7244,75,2016
42353,Volkswagen,up!,Gasoline,Manual,Used,7250,60,2016
64979,Opel,Corsa,Gasoline,Manual,Used,7250,69,2016
32000,Nissan,Qashqai,Gasoline,Manual,Used,26450,163,2017
29790,Mercedes-Benz,A 250,Gasoline,Automatic,Used,26745,211,2017
106000,Mercedes-Benz,E 220,Diesel,Automatic,Used,26840,194,2017
122000,Mercedes-Benz,E 220,Diesel,Automatic,Used,26999,194,2017
25000,Mazda,CX-5,Diesel,Automatic,Used,26999,175,2017
112000,Mercedes-Benz,E 220,Diesel,Automatic,Used,27600,194,2017
79344,Audi,A6,Diesel,Automatic,Used,27890,190,2017
57374,Volkswagen,Tiguan,Gasoline,Automatic,Used,27980,179,2017
85000,BMW,520,Diesel,Automatic,Used,28400,190,2017
37700,Ford,Edge,Diesel,Automatic,Used,28450,209,2017
87500,BMW,420,Diesel,Manual,Used,28500,190,2017
96000,Mercedes-Benz,E 220,Diesel,Automatic,Used,28800,194,2017
64965,Volkswagen,Touareg,Diesel,Automatic,Used,28888,262,2017
16773,Volkswagen,Tiguan,Gasoline,Automatic,Used,29879,220,2017
44736,Volkswagen,Tiguan,Gasoline,Automatic,Used,30455,220,2017
89470,Mercedes-Benz,E 350,Diesel,Automatic,Used,30950,258,2017
135400,Mercedes-Benz,GLC 350,Diesel,Automatic,Used,32490,258,2017
54185,Volkswagen,Touareg,Diesel,Automatic,Used,32888,262,2017
60653,Volkswagen,Touareg,Diesel,Automatic,Used,32888,262,2017
55838,Volkswagen,Touareg,Diesel,Automatic,Used,32888,262,2017
115825,Volkswagen,Golf,Diesel,Automatic,Used,16855,150,2018
52645,Volkswagen,Golf,Gasoline,Manual,Used,16855,125,2018
57400,Kia,Sportage,Gasoline,Manual,Used,16950,177,2018
34879,Volkswagen,Golf,Gasoline,Automatic,Used,17479,125,2018
75593,Volkswagen,Golf Variant,Gasoline,Automatic,Used,17522,150,2018
8778,Mazda,CX-3,Gasoline,Manual,Demonstration,17790,121,2018
201316,Volkswagen,Caddy,Diesel,Automatic,Used,17840,150,2018
20104,Volkswagen,T-Roc,Gasoline,Manual,Used,17944,116,2018
40562,Volkswagen,Passat Variant,Gasoline,Manual,Used,18444,150,2018
153620,Volkswagen,Tiguan,Diesel,Automatic,Used,18449,150,2018
127323,Volkswagen,Tiguan,Diesel,Manual,Used,18455,150,2018
67037,Skoda,Octavia,Diesel,Automatic,Used,18880,150,2018
87103,Skoda,Superb,Diesel,Manual,Used,18930,150,2018
5230,Kia,Ceed / cee'd,Gasoline,Automatic,Used,18950,140,2018
30560,Toyota,C-HR,Electric/Gasoline,Automatic,Used,18960,122,2018
24362,Opel,Mokka X,Gasoline,Manual,Used,18990,140,2018
78000,Audi,A4,Diesel,Automatic,Used,19450,150,2018
139736,Volkswagen,Passat Alltrack,Diesel,Automatic,Used,19655,190,2018
51898,Volkswagen,Passat Variant,Diesel,Automatic,Used,19955,150,2018
2500,Mazda,3,Gasoline,Automatic,Used,19990,120,2018
17795,Opel,,Gasoline,Manual,Used,17590,131,2019
16500,SEAT,Arona,Gasoline,Manual,Used,18400,116,2019
4262,Volkswagen,Caddy,Diesel,Manual,Used,18550,102,2019
27491,Nissan,Qashqai,Gasoline,Manual,Used,18950,159,2019
17493,Volkswagen,Caddy,Diesel,Manual,Used,18950,75,2019
11071,Opel,Astra,Gasoline,Manual,Used,18950,125,2019
42000,Opel,Insignia,Diesel,Automatic,Used,18980,136,2019
15805,Hyundai,i30,Gasoline,Automatic,Used,18990,140,2019
18423,Skoda,Karoq,Gasoline,Manual,Demonstration,19870,116,2019
100,SEAT,Ibiza,Gasoline,Manual,Demonstration,19990,95,2019
9275,Volkswagen,Golf Variant,Gasoline,Automatic,Used,20179,150,2019
4849,Skoda,Karoq,Gasoline,Manual,Demonstration,20380,116,2019
4200,Mazda,CX-3,Gasoline,Manual,Demonstration,20690,121,2019
29653,Toyota,C-HR,Electric/Gasoline,Automatic,Used,20960,122,2019
127558,Volkswagen,Tiguan,Diesel,Manual,Used,21879,150,2019
13920,Fiat,500X,Gasoline,Automatic,Used,21990,151,2019
26766,Volkswagen,Passat Variant,Gasoline,Automatic,Used,22444,150,2019
4813,Volkswagen,Caddy,Gasoline,Manual,Used,22480,84,2019
26466,Volkswagen,Passat Variant,Gasoline,Automatic,Used,22722,150,2019
11711,Volkswagen,Passat Variant,Gasoline,Automatic,Used,23352,150,2019
7357,Volkswagen,Arteon,Diesel,Automatic,Demonstration,52700,200,2020
2022,Audi,S3,Gasoline,Automatic,Used,52850,310,2020
4750,Volvo,V90,Gasoline,Automatic,Used,52880,310,2020
9900,Volkswagen,Arteon,Diesel,Automatic,Demonstration,52980,200,2020
15000,Volvo,V90 Cross Country,Diesel,Automatic,Demonstration,52980,235,2020
9296,BMW,X3,Diesel,Automatic,Used,53749,265,2020
11766,Audi,A4 allroad,Diesel,Automatic,Used,53780,286,2020
14000,Volkswagen,Tiguan,Gasoline,Automatic,Used,54217,230,2020
12385,Volkswagen,Amarok,Diesel,Automatic,Used,54830,258,2020
24680,Volvo,XC90,Gasoline,Automatic,Used,54890,310,2020
25355,Volvo,V90,Electric/Gasoline,Automatic,Used,55980,303,2020
19987,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Employee's car,56290,387,2020
5565,Volkswagen,T6.1 Multivan,Diesel,Automatic,Used,56847,150,2020
20696,BMW,540,Diesel,Automatic,Used,56890,340,2020
23396,BMW,X3 M,Gasoline,Automatic,Used,56890,360,2020
1500,Ford,Ranger,Diesel,Automatic,Used,57450,212,2020
27500,Volvo,V90,Electric/Gasoline,Automatic,Demonstration,57900,390,2020
28687,Mercedes-Benz,E 400,Diesel,Automatic,Used,58390,340,2020
11259,Mercedes-Benz,CLA 45 AMG,Gasoline,Automatic,Used,58480,387,2020
20100,Volvo,V90,Electric/Gasoline,Automatic,Demonstration,58900,390,2020
25,Ford,S-Max,Diesel,Automatic,Pre-registered,29260,150,2021
25,Ford,Kuga,Gasoline,Manual,Pre-registered,29380,150,2021
25,Ford,Kuga,Gasoline,Manual,Pre-registered,29380,150,2021
10,Skoda,Kodiaq,Diesel,Automatic,Used,29840,150,2021
4,Toyota,Corolla,Electric/Gasoline,Automatic,Pre-registered,30660,179,2021
1250,Volkswagen,Passat Variant,Gasoline,Automatic,Employee's car,30889,150,2021
1250,Volkswagen,Passat Variant,Gasoline,Automatic,Employee's car,30889,150,2021
5000,Toyota,Proace,Gasoline,Automatic,Demonstration,30960,131,2021
10,Toyota,Corolla,Electric/Gasoline,Automatic,Used,31460,179,2021
8,Toyota,C-HR,Electric/Gasoline,Automatic,Pre-registered,31660,184,2021
25,Ford,Kuga,Gasoline,Manual,Pre-registered,31970,150,2021
1250,Volkswagen,Tiguan,Gasoline,Automatic,Employee's car,32989,150,2021
10,Toyota,Camry,Electric/Gasoline,Automatic,Used,36960,218,2021
400,Toyota,Yaris,Gasoline,Manual,Used,36960,261,2021
1500,Skoda,Octavia,Gasoline,Automatic,Used,36990,150,2021
25,Ford,Ranger,Diesel,Automatic,Pre-registered,38890,212,2021
5900,Audi,A3,Electric/Gasoline,Automatic,Demonstration,39949,150,2021
7,Volkswagen,Caddy,Diesel,Automatic,Used,39990,122,2021
10,Volkswagen,Caddy,Diesel,Automatic,Used,39990,122,2021
9,Volkswagen,Caddy,Diesel,Automatic,Pre-registered,39990,122,2021
139000,Volvo,C70,Diesel,Manual,Used,13950,177,2011
235000,Audi,A6,Diesel,Automatic,Used,13950,245,2011
119672,Mercedes-Benz,E 220,Diesel,Automatic,Used,13989,170,2011
122000,Volkswagen,Golf,Diesel,Manual,Used,14000,170,2011
243000,Mercedes-Benz,CLS 350,Gasoline,Automatic,Used,14000,306,2011
133000,Mercedes-Benz,C 200,Diesel,Automatic,Used,14000,136,2011
159200,Mercedes-Benz,E 250,Diesel,Manual,Used,14300,204,2011
100000,BMW,520,Gasoline,Automatic,Used,14490,184,2011
146000,Volkswagen,Tiguan,Diesel,Manual,Used,14600,170,2011
72110,Renault,Laguna,Diesel,Automatic,Used,14850,235,2011
121160,BMW,X3,Diesel,Automatic,Used,14980,258,2011
191000,Audi,A6,Diesel,Automatic,Used,14980,299,2011
230898,Nissan,Navara,Diesel,Automatic,Used,14990,231,2011
190000,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,14995,224,2011
93000,Volkswagen,Tiguan,Gasoline,Automatic,Used,15000,179,2011
96300,Volkswagen,Golf,Diesel,Automatic,Used,15400,140,2011
114871,Volkswagen,Phaeton,Diesel,Automatic,Used,15490,239,2011
103500,Opel,Insignia,Gasoline,Automatic,Used,15750,325,2011
81000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,15850,184,2011
108890,Mercedes-Benz,GLK 220,Diesel,Automatic,Used,15890,170,2011
179000,Audi,Q5,Diesel,Manual,Used,13950,143,2012
78500,Renault,Kangoo,Gasoline,Manual,Used,13999,106,2012
182150,Audi,A4,Diesel,Automatic,Used,13999,204,2012
78500,Renault,Kangoo,Gasoline,Manual,Used,13999,106,2012
225000,BMW,X5,Diesel,Automatic,Used,14000,245,2012
20000,Mercedes-Benz,B 180,Gasoline,Automatic,Used,14200,122,2012
158754,Mercedes-Benz,E 250,Diesel,Automatic,Used,14250,204,2012
197000,Audi,A4,Diesel,Manual,Used,14300,245,2012
126674,Volkswagen,Sharan,Diesel,Manual,Used,14390,140,2012
99893,Audi,Q3,Diesel,Manual,Used,14445,140,2012
128160,Mercedes-Benz,C 180,Gasoline,Automatic,Used,14445,156,2012
159583,Audi,A6,Diesel,Automatic,Used,14490,204,2012
197000,Audi,A4,Diesel,Automatic,Used,14500,245,2012
100830,Volkswagen,Tiguan,Diesel,Automatic,Used,14580,140,2012
169746,Audi,A5,Diesel,Automatic,Used,14680,245,2012
99400,BMW,X3,Gasoline,Manual,Used,14900,184,2012
53110,Kia,Sportage,Gasoline,Automatic,Used,14950,163,2012
125000,Mercedes-Benz,E 250,Diesel,Automatic,Used,15199,204,2012
156963,Mercedes-Benz,E 300,Gasoline,Automatic,Used,15490,252,2012
131300,Mercedes-Benz,C 180,Gasoline,Automatic,Used,15500,156,2012
154910,Audi,A6,Diesel,Automatic,Used,14580,204,2013
215000,BMW,520,Diesel,Manual,Used,14600,184,2013
124465,Audi,A4,Diesel,Automatic,Used,14999,177,2013
243500,Mercedes-Benz,E 250,Diesel,Automatic,Used,15000,204,2013
80158,Mercedes-Benz,A 200,Gasoline,Manual,Used,15200,156,2013
109602,Peugeot,308,Diesel,Automatic,Used,15390,163,2013
159000,Volkswagen,Scirocco,Gasoline,Automatic,Used,15440,265,2013
67300,BMW,X1,Diesel,Automatic,Used,15490,143,2013
111500,Volkswagen,Tiguan,Diesel,Automatic,Used,15490,140,2013
195000,Audi,A5,Diesel,Automatic,Used,15500,245,2013
86500,Ford,Kuga,Gasoline,Automatic,Used,15750,182,2013
250000,BMW,530,Diesel,Automatic,Used,15800,258,2013
182000,Audi,A6,Diesel,Automatic,Used,15900,204,2013
160000,Mercedes-Benz,E 200,Diesel,Automatic,Used,15985,136,2013
192474,Audi,Q5,Diesel,Automatic,Used,15990,245,2013
128410,Volkswagen,Sharan,Diesel,Manual,Used,16280,177,2013
118713,BMW,520,Diesel,Automatic,Used,16449,184,2013
115794,Audi,A3,Gasoline,Automatic,Used,16490,179,2013
91280,BMW,320,Diesel,Manual,Used,16500,184,2013
125000,Mercedes-Benz,E 200,Gasoline,Automatic,Used,16649,184,2013
131496,Volkswagen,Golf,Diesel,Automatic,Used,14490,184,2014
160000,BMW,320,Diesel,Automatic,Used,14500,184,2014
161000,BMW,318,Diesel,Automatic,Used,14600,143,2014
95392,Volkswagen,Passat Variant,Gasoline,Automatic,Used,14680,122,2014
64500,Mercedes-Benz,A 180,Gasoline,Manual,Used,14780,122,2014
93000,BMW,X3,Diesel,Manual,Used,14800,150,2014
129000,Volkswagen,CC,Diesel,Automatic,Used,14900,177,2014
164000,Audi,A6,Diesel,Manual,Used,14950,190,2014
163000,Audi,A6,Diesel,Manual,Used,14950,190,2014
162000,Audi,A6,Diesel,Manual,Used,14950,190,2014
75000,Volkswagen,Golf,Diesel,Automatic,Used,14990,150,2014
125914,Mercedes-Benz,Sprinter,Diesel,Manual,Used,14990,129,2014
68950,Kia,Ceed / cee'd,Gasoline,Manual,Used,14990,204,2014
44800,BMW,316,Gasoline,Manual,Used,14990,136,2014
83000,Skoda,Octavia,Diesel,Manual,Used,14999,184,2014
130000,Audi,A4,Diesel,Automatic,Used,14999,177,2014
122800,Mercedes-Benz,C 180,Gasoline,Automatic,Used,15000,156,2014
58000,Volkswagen,Cross Touran,Diesel,Manual,Used,15000,140,2014
51000,Volkswagen,Polo,Gasoline,Manual,Used,15000,150,2014
168700,BMW,318,Diesel,Automatic,Used,12900,143,2015
175875,Volkswagen,Passat Variant,Diesel,Manual,Used,12945,150,2015
63732,Ford,Transit Connect,Diesel,Manual,Used,12945,95,2015
25300,Renault,Captur,Gasoline,Automatic,Used,12950,120,2015
39733,Ford,B-Max,Gasoline,Automatic,Used,12950,105,2015
86000,Volkswagen,Touran,Gasoline,Manual,Used,12950,105,2015
107000,SEAT,Leon,Diesel,Manual,Used,12950,150,2015
86100,Volkswagen,Passat,Gasoline,Manual,Used,12972,125,2015
80690,Volkswagen,Passat Variant,Diesel,Manual,Used,12980,150,2015
188493,Mercedes-Benz,C 220,Diesel,Manual,Used,12980,170,2015
153910,Ford,Mondeo,Diesel,Automatic,Used,12980,211,2015
110000,Skoda,Superb,Diesel,Manual,Used,12985,140,2015
118517,Opel,Zafira Tourer,Diesel,Manual,Used,12985,170,2015
22165,Volkswagen,up!,Electric,Automatic,Used,12990,82,2015
123000,Renault,Megane,Diesel,Manual,Used,12990,222,2015
86900,Volvo,V40 Cross Country,Diesel,Manual,Used,12990,120,2015
40000,Volkswagen,up!,Electric,Automatic,Used,12990,82,2015
598744,Mercedes-Benz,Sprinter,Diesel,Manual,Used,13078,163,2015
84946,Mitsubishi,Outlander,Gasoline,Manual,Used,13190,150,2015
50900,Volkswagen,Golf,Diesel,Manual,Used,13400,110,2015
110270,Opel,Insignia,Diesel,Manual,Used,10480,136,2016
169720,Volkswagen,Golf,Diesel,Automatic,Used,10480,150,2016
175116,Ford,Focus,Diesel,Automatic,Used,10480,150,2016
168193,Ford,Mondeo,Diesel,Automatic,Used,10480,150,2016
21147,Ford,Fiesta,Diesel,Manual,Used,10480,75,2016
49050,Dacia,Duster,Gasoline,Manual,Used,10480,125,2016
96402,Mazda,3,Gasoline,Manual,Used,10490,101,2016
124990,Ford,C-Max,Diesel,Manual,Used,10490,120,2016
18800,Peugeot,Partner,Electric,Automatic,Used,10490,67,2016
96991,Opel,Insignia,Diesel,Manual,Used,10490,136,2016
126241,Volkswagen,Golf,Gasoline,Manual,Used,10499,86,2016
163000,Ford,Tourneo Connect,Diesel,Manual,Used,10500,120,2016
146258,Volkswagen,Golf,Diesel,Automatic,Used,10580,110,2016
146258,Volkswagen,Golf,Diesel,Automatic,Used,10580,110,2016
126843,Opel,Zafira Tourer,Diesel,Automatic,Used,10580,131,2016
